episode_id,user_id,status,scenario_type,topic,scheduled_at,location,pre_anxiety,pre_crying_risk,pre_speech_block_risk,prep_journaling_10m_intensity,prep_three_messages_intensity,prep_breathing_4_7_8_intensity,prep_roleplay_self_qa_intensity,prep_safe_word_plan_intensity,stress_during,stress_after,crying_level,speech_block_level,expression_score,relationship_impact,partner_reaction,days_after_reflection,would_repeat_preparation,reflection_short
2351,3,completed,other,セラピーではない雑談,2024-06-10T10:39:00,client_site,4,6,1,,,,,,7,3,10,0,6,-4,very_negative,5,3,かなりつらかったが、終わってみると少し楽になった。
2352,19,completed,other,セラピーではない雑談,2024-03-03T19:24:00,home,6,0,8,,,,,5,6,5,0,8,3,-1,very_positive,13,6,かなりつらかったが、終わってみると少し楽になった。
2353,2,completed,partner,お金の話,2025-11-08T12:39:00,cafe,6,9,4,,,,7,,5,1,8,6,7,0,very_positive,10,5,相手の反応が予想外で混乱した。振り返りが必要。
2354,2,completed,other,将来への漠然とした不安,2025-08-28T18:13:00,client_site,9,6,5,6,10,,,,10,10,6,2,3,-5,unknown,,,
2355,5,completed,other,将来への漠然とした不安,2024-08-01T09:02:00,online,4,4,6,,,9,,,4,5,0,7,7,4,neutral,14,7,ほとんど話せずに終わってしまった。次は準備を変えたい。
2356,29,cancelled,partner,結婚について,2024-01-08T17:42:00,home,9,2,6,,,,7,,,,,,,,,,,
2357,1,planned,interview,評価面談,2025-12-31T20:52:00,client_site,7,2,7,,8,,,1,,,,,,,,,,
2358,20,completed,family,親への近況報告,2023-12-05T10:36:00,home,5,4,6,,,,7,,5,3,3,9,5,0,very_positive,5,6,少し泣いたけど言いたいことは伝えられた。
2359,4,planned,client,契約更新,2026-01-10T15:28:00,cafe,6,6,5,,7,9,,,,,,,,,,,,
2360,27,completed,client,トラブルの謝罪,2024-08-09T19:06:00,cafe,6,8,3,7,,,,,7,3,10,2,2,-1,neutral,,,
2361,15,completed,other,将来への漠然とした不安,2024-10-27T20:44:00,coworking,2,6,0,,3,,,,1,0,9,0,8,0,positive,8,3,かなりつらかったが、終わってみると少し楽になった。
2362,8,completed,interview,転職理由,2024-03-19T11:31:00,client_site,8,10,10,,3,7,10,,9,10,10,10,0,-5,very_negative,,,
2363,2,completed,friend,疎遠になっている理由,2025-07-07T16:12:00,online,8,4,5,7,8,,,5,8,7,3,6,8,0,positive,13,7,少し泣いたけど言いたいことは伝えられた。
2364,8,completed,interview,キャリアの方向性,2024-02-09T17:34:00,home,8,6,6,9,,,,,7,6,6,10,6,-3,unknown,,,
2365,5,planned,one_on_one,評価フィードバック,2026-02-10T12:07:00,home,10,3,5,,,5,,,,,,,,,,,,
2366,12,completed,one_on_one,キャリア相談,2025-05-09T21:41:00,online,6,8,3,,,8,7,,6,4,5,3,0,-1,neutral,4,8,かなりつらかったが、終わってみると少し楽になった。
2367,5,completed,interview,転職理由,2024-08-30T22:24:00,client_site,10,8,7,,6,,,,10,8,7,4,3,-3,negative,6,5,かなり落ち着いて話せた。準備が効いた感じがある。
2368,26,planned,one_on_one,業務負荷の相談,2026-02-03T09:39:00,home,10,5,8,,8,7,10,,,,,,,,,,,
2369,1,completed,one_on_one,キャリア相談,2024-04-03T11:59:00,park,5,6,6,6,,,,,4,9,4,6,2,-1,neutral,6,8,かなり落ち着いて話せた。準備が効いた感じがある。
2370,5,completed,one_on_one,評価フィードバック,2025-09-04T15:44:00,park,6,3,5,,,,,,6,6,1,3,6,-1,neutral,,,
2371,5,completed,one_on_one,評価フィードバック,2025-01-21T15:22:00,coworking,3,10,7,,4,,,,3,2,9,9,2,-2,neutral,5,4,相手の反応が予想外で混乱した。振り返りが必要。
2372,30,completed,one_on_one,キャリア相談,2024-12-13T09:27:00,park,6,7,8,6,,8,3,,6,2,4,9,1,-1,positive,,,
2373,1,completed,one_on_one,人間関係の摩擦,2024-07-23T22:21:00,client_site,6,6,6,,,8,8,,3,1,2,7,4,-3,negative,7,3,ほとんど話せずに終わってしまった。次は準備を変えたい。
2374,4,completed,client,値上げ交渉,2024-02-29T20:14:00,client_site,4,5,6,,5,10,,,7,6,6,10,2,-1,positive,14,7,泣かなかったが本音をあまり出せなかった。
2375,15,completed,family,親への近況報告,2024-08-18T21:39:00,client_site,5,2,4,6,,6,1,,4,7,1,6,1,0,unknown,,,
2376,14,completed,partner,距離を置きたい,2025-03-12T19:33:00,coworking,9,8,6,,,7,8,,9,5,6,8,2,-1,neutral,10,2,ほとんど話せずに終わってしまった。次は準備を変えたい。
2377,21,cancelled,interview,転職理由,2024-12-19T10:53:00,coworking,9,8,8,3,,3,,5,,,,,,,,,,
2378,5,completed,interview,転職理由,2025-02-12T14:58:00,home,6,5,8,,6,6,,,4,5,6,5,3,1,neutral,7,3,少し泣いたけど言いたいことは伝えられた。
2379,22,completed,partner,距離を置きたい,2025-05-11T09:56:00,home,9,5,8,8,,6,,,10,9,2,8,3,-1,very_positive,1,2,かなりつらかったが、終わってみると少し楽になった。
2380,1,completed,client,値上げ交渉,2024-01-29T22:53:00,park,2,7,4,,,,8,7,5,0,7,7,4,-4,unknown,,,
2381,27,completed,family,進路の話,2025-09-23T15:09:00,park,6,3,7,,6,6,5,9,3,1,3,7,3,-2,very_negative,7,8,少し泣いたけど言いたいことは伝えられた。
2382,1,completed,client,トラブルの謝罪,2025-03-08T15:55:00,client_site,8,6,5,6,,,,,6,6,6,4,6,1,positive,,,
2383,25,completed,friend,久しぶりの再会,2023-12-08T11:55:00,cafe,3,5,7,,,8,,7,3,0,6,5,3,0,very_positive,12,6,かなり落ち着いて話せた。準備が効いた感じがある。
2384,26,completed,client,契約更新,2025-03-01T13:57:00,office,5,9,3,,,8,6,,5,3,10,3,1,-4,neutral,,,
2385,21,completed,partner,結婚について,2025-03-05T12:00:00,online,7,4,4,4,,,,,8,5,5,1,4,-1,very_negative,9,5,かなりつらかったが、終わってみると少し楽になった。
2386,1,cancelled,interview,過去の退職理由,2024-06-15T17:28:00,online,3,10,7,9,10,7,,,,,,,,,,,,
2387,2,completed,client,契約更新,2025-08-28T18:58:00,online,7,7,5,6,8,,,,7,6,6,1,2,-4,very_negative,13,3,泣かなかったが本音をあまり出せなかった。
2388,28,completed,one_on_one,人間関係の摩擦,2025-02-22T17:13:00,online,7,4,6,,,,,,10,7,3,3,3,-2,neutral,6,3,ほとんど話せずに終わってしまった。次は準備を変えたい。
2389,14,cancelled,one_on_one,人間関係の摩擦,2024-06-13T09:05:00,online,2,3,8,5,6,,,,,,,,,,,,,
2390,2,completed,friend,疎遠になっている理由,2024-02-16T11:26:00,coworking,8,0,4,4,3,,,,10,6,4,8,1,-3,negative,8,4,少し泣いたけど言いたいことは伝えられた。
2391,20,completed,partner,距離を置きたい,2023-12-21T16:51:00,home,6,10,8,9,9,,,,5,6,8,7,4,0,positive,3,4,ほとんど話せずに終わってしまった。次は準備を変えたい。
2392,4,cancelled,family,親への近況報告,2025-09-16T21:45:00,client_site,6,2,2,,4,9,,,,,,,,,,,,
2393,2,planned,one_on_one,人間関係の摩擦,2026-02-11T17:28:00,coworking,6,6,7,7,9,6,5,,,,,,,,,,,
2394,30,cancelled,other,自己開示の練習,2025-03-05T09:42:00,client_site,7,5,5,,,3,8,,,,,,,,,,,
2395,12,completed,partner,結婚について,2024-04-24T14:31:00,coworking,5,8,8,2,,,,,7,2,10,10,0,-5,negative,12,4,正直、今回はタイミングを間違えたかもしれない。
2396,29,planned,friend,価値観のズレ,2026-01-14T22:31:00,coworking,2,5,4,,10,7,,,,,,,,,,,,
2397,5,cancelled,client,値上げ交渉,2024-03-28T13:04:00,online,9,8,6,,7,5,,,,,,,,,,,,
2398,3,completed,partner,別れ話,2024-07-19T20:10:00,cafe,7,10,0,5,2,,,,5,6,9,0,4,-1,very_positive,,,
2399,5,completed,one_on_one,業務負荷の相談,2025-05-16T14:01:00,client_site,3,5,10,6,5,,,,7,5,5,10,2,-2,negative,,,
2400,1,completed,partner,将来の暮らし,2025-02-10T18:21:00,park,7,3,9,,6,7,,,9,9,2,10,3,-5,unknown,,,
2401,3,completed,interview,キャリアの方向性,2025-03-05T21:21:00,coworking,6,6,9,6,4,7,,6,8,5,5,10,0,-1,negative,1,3,かなり落ち着いて話せた。準備が効いた感じがある。
2402,22,cancelled,one_on_one,業務負荷の相談,2023-12-16T15:21:00,cafe,4,5,8,,9,8,,,,,,,,,,,,
2403,23,completed,friend,疎遠になっている理由,2024-12-07T12:47:00,home,8,3,4,,6,,,,8,7,3,5,4,-5,unknown,,,
2404,30,completed,interview,過去の退職理由,2025-05-17T18:47:00,online,7,6,10,,6,10,6,4,6,4,6,8,6,3,neutral,8,7,少し泣いたけど言いたいことは伝えられた。
2405,14,completed,one_on_one,人間関係の摩擦,2024-02-09T16:24:00,coworking,10,7,6,7,,,,,10,9,7,6,3,-2,positive,,,
2406,2,completed,friend,謝罪,2024-07-20T13:13:00,client_site,6,3,5,,5,,,,6,5,4,6,4,-2,very_negative,,,
2407,12,cancelled,interview,過去の退職理由,2024-01-02T10:50:00,cafe,9,6,8,6,,,8,,,,,,,,,,,
2408,7,cancelled,one_on_one,人間関係の摩擦,2025-05-01T16:01:00,park,5,3,3,6,6,10,,,,,,,,,,,,
2409,4,completed,other,自己開示の練習,2025-04-09T10:52:00,park,1,5,5,7,,,,,4,3,5,6,0,0,very_negative,,,
2410,23,completed,one_on_one,人間関係の摩擦,2024-01-06T21:03:00,home,5,3,5,,,,,10,6,5,3,4,1,-3,very_negative,4,8,相手の反応が予想外で混乱した。振り返りが必要。
2411,1,planned,friend,久しぶりの再会,2026-01-23T08:13:00,cafe,3,2,6,,,3,,,,,,,,,,,,
2412,1,completed,one_on_one,業務負荷の相談,2024-12-27T10:44:00,office,9,5,8,,,6,,,10,10,5,6,1,-1,negative,,,
2413,1,completed,one_on_one,キャリア相談,2024-04-08T14:53:00,park,4,5,4,,10,9,1,9,4,0,4,1,3,-4,very_negative,,,
2414,5,cancelled,one_on_one,評価フィードバック,2025-05-02T08:39:00,client_site,5,8,6,,8,,8,,,,,,,,,,,
2415,27,cancelled,one_on_one,業務負荷の相談,2026-02-18T17:05:00,cafe,7,5,6,10,6,,,,,,,,,,,,,
2416,3,completed,family,介護の相談,2025-04-14T13:03:00,cafe,4,10,2,4,,,,,2,0,4,2,3,-4,very_negative,1,7,相手の反応が予想外で混乱した。振り返りが必要。
2417,28,completed,one_on_one,キャリア相談,2023-12-25T13:18:00,online,4,6,7,,8,3,,,7,3,6,6,2,-2,neutral,12,4,ほとんど話せずに終わってしまった。次は準備を変えたい。
2418,5,cancelled,partner,将来の暮らし,2025-11-22T15:50:00,home,7,5,9,,,,,,,,,,,,,,,
2419,24,completed,family,介護の相談,2024-03-10T11:05:00,online,8,4,3,3,,6,10,,9,5,4,0,7,0,unknown,7,7,ほとんど話せずに終わってしまった。次は準備を変えたい。
2420,6,completed,one_on_one,人間関係の摩擦,2023-12-28T11:07:00,office,5,4,5,,10,7,,,7,2,6,6,2,-1,negative,5,4,少し泣いたけど言いたいことは伝えられた。
2421,14,completed,one_on_one,人間関係の摩擦,2024-05-14T17:52:00,client_site,5,5,7,9,8,,,8,5,4,2,3,6,-4,negative,,,
2422,17,completed,partner,別れ話,2024-01-10T09:30:00,office,6,8,8,,,,,5,10,8,10,10,2,-4,unknown,8,6,正直、今回はタイミングを間違えたかもしれない。
2423,15,completed,family,親への近況報告,2024-07-13T16:36:00,office,8,3,6,,,,,,7,8,1,7,3,0,positive,,,
2424,17,completed,one_on_one,人間関係の摩擦,2024-01-08T13:21:00,office,5,6,4,,,,7,,7,3,6,4,6,-3,positive,13,5,正直、今回はタイミングを間違えたかもしれない。
2425,20,completed,interview,転職理由,2025-05-27T21:13:00,office,7,10,5,8,,,,,6,4,8,3,0,0,neutral,4,7,ほとんど話せずに終わってしまった。次は準備を変えたい。
2426,30,completed,interview,過去の退職理由,2024-04-21T18:32:00,online,10,8,8,,,,1,,8,9,7,9,1,-4,positive,,,
2427,12,completed,other,セラピーではない雑談,2024-05-06T10:56:00,office,9,9,2,,,,,,10,8,8,2,2,-2,neutral,7,6,かなりつらかったが、終わってみると少し楽になった。
2428,1,completed,partner,別れ話,2024-05-16T14:38:00,office,10,7,8,,,,,7,10,8,7,5,7,-3,negative,9,5,かなり落ち着いて話せた。準備が効いた感じがある。
2429,10,completed,interview,転職理由,2025-04-18T16:56:00,home,5,6,5,,7,6,,,4,4,3,5,0,-1,very_positive,2,3,かなりつらかったが、終わってみると少し楽になった。
2430,27,completed,other,将来への漠然とした不安,2024-08-11T18:25:00,client_site,6,4,7,7,6,,,1,5,2,4,5,2,-2,very_negative,,,
2431,5,completed,family,介護の相談,2025-07-04T19:36:00,home,7,4,5,3,,,7,,6,5,5,6,2,-4,unknown,,,
2432,22,completed,interview,転職理由,2025-08-31T10:48:00,home,10,7,7,7,7,,,,8,9,6,6,5,-2,very_negative,,,
2433,4,completed,other,自己開示の練習,2025-09-03T14:13:00,online,6,3,6,,5,,,,4,7,2,4,9,0,positive,14,10,かなりつらかったが、終わってみると少し楽になった。
2434,29,completed,other,自己開示の練習,2025-05-29T20:32:00,coworking,6,3,2,,,,,,8,5,5,0,3,-1,unknown,14,9,かなりつらかったが、終わってみると少し楽になった。
2435,5,completed,family,親への近況報告,2024-05-22T15:29:00,park,7,3,3,10,,3,,,7,6,2,3,8,-2,neutral,4,10,かなりつらかったが、終わってみると少し楽になった。
2436,3,completed,one_on_one,キャリア相談,2025-07-15T08:02:00,office,5,8,4,,,6,,,0,5,7,1,2,-2,very_positive,8,4,かなりつらかったが、終わってみると少し楽になった。
2437,24,completed,interview,キャリアの方向性,2025-07-16T18:08:00,park,4,8,10,7,7,4,,,5,0,10,10,1,-3,unknown,2,6,ほとんど話せずに終わってしまった。次は準備を変えたい。
2438,20,completed,interview,評価面談,2023-12-28T21:12:00,online,7,6,6,,4,3,7,3,8,7,3,8,5,-3,negative,,,
2439,2,cancelled,family,進路の話,2024-08-06T10:14:00,home,7,4,8,,,,,7,,,,,,,,,,
2440,5,completed,family,介護の相談,2025-02-19T21:01:00,cafe,7,7,6,7,,9,,9,4,9,3,4,5,-2,very_positive,5,7,正直、今回はタイミングを間違えたかもしれない。
2441,1,completed,interview,過去の退職理由,2024-08-14T13:07:00,cafe,4,5,5,10,7,,4,,6,5,5,7,0,-1,negative,6,5,ほとんど話せずに終わってしまった。次は準備を変えたい。
2442,4,completed,friend,疎遠になっている理由,2024-01-29T09:12:00,park,6,0,4,,7,5,,,5,4,0,3,8,1,unknown,13,8,ほとんど話せずに終わってしまった。次は準備を変えたい。
2443,25,completed,interview,キャリアの方向性,2024-12-27T09:03:00,coworking,7,5,5,7,6,,,,9,6,5,4,6,-4,unknown,5,3,相手の反応が予想外で混乱した。振り返りが必要。
2444,4,completed,interview,過去の退職理由,2025-02-21T12:56:00,cafe,7,6,8,4,7,6,,,4,9,6,4,3,-2,unknown,7,4,ほとんど話せずに終わってしまった。次は準備を変えたい。
2445,3,completed,interview,キャリアの方向性,2025-02-12T10:01:00,park,8,7,8,5,,5,,,6,6,7,7,3,-5,unknown,10,3,かなりつらかったが、終わってみると少し楽になった。
2446,16,completed,friend,価値観のズレ,2025-08-19T08:12:00,online,1,2,4,,6,,,,6,1,4,3,3,-1,neutral,,,
2447,18,completed,client,納期遅延の相談,2025-11-22T15:21:00,client_site,6,5,9,,,,,,6,2,6,9,1,-1,positive,13,5,泣かなかったが本音をあまり出せなかった。
2448,21,completed,friend,久しぶりの再会,2025-06-18T17:27:00,home,7,2,4,10,,10,,,9,7,0,1,0,-1,negative,,,
2449,2,completed,one_on_one,キャリア相談,2024-01-20T14:41:00,park,8,6,6,,,,,8,9,3,4,5,5,-4,neutral,6,8,相手の反応が予想外で混乱した。振り返りが必要。
2450,5,completed,family,親への近況報告,2024-03-21T10:53:00,park,7,5,7,4,7,5,,,4,6,2,5,4,-3,very_negative,10,4,ほとんど話せずに終わってしまった。次は準備を変えたい。
2451,2,completed,one_on_one,キャリア相談,2024-08-07T19:09:00,coworking,5,7,7,8,9,,,,3,2,6,4,5,0,positive,,,
2452,15,completed,interview,過去の退職理由,2024-01-24T20:13:00,park,8,3,5,,6,,9,,10,7,5,5,5,-3,very_negative,1,6,かなりつらかったが、終わってみると少し楽になった。
2453,4,completed,client,値上げ交渉,2025-06-17T19:39:00,coworking,8,5,5,,,,,,7,6,2,3,4,-2,unknown,6,5,かなり落ち着いて話せた。準備が効いた感じがある。
2454,5,completed,one_on_one,業務負荷の相談,2024-04-13T21:56:00,office,8,6,4,8,10,,,,10,7,6,3,9,-2,negative,13,7,泣かなかったが本音をあまり出せなかった。
2455,9,completed,interview,転職理由,2024-08-15T20:28:00,park,8,7,9,7,10,,,,10,6,6,9,4,-1,unknown,,,
2456,2,completed,client,契約更新,2024-12-09T15:33:00,home,9,4,5,8,,,8,,10,7,4,5,4,-4,unknown,5,7,かなり落ち着いて話せた。準備が効いた感じがある。
2457,18,completed,other,将来への漠然とした不安,2024-08-17T13:44:00,park,6,0,8,,8,1,,,6,2,0,8,8,0,negative,13,8,正直、今回はタイミングを間違えたかもしれない。
2458,3,completed,one_on_one,業務負荷の相談,2024-02-10T21:14:00,coworking,9,1,7,9,,7,,,10,7,0,7,2,-2,very_positive,14,6,正直、今回はタイミングを間違えたかもしれない。
2459,16,cancelled,friend,疎遠になっている理由,2024-06-20T22:48:00,coworking,10,8,6,9,,9,8,,,,,,,,,,,
2460,13,completed,one_on_one,キャリア相談,2024-10-15T15:41:00,coworking,6,6,8,9,,6,,6,5,7,1,8,4,2,very_positive,10,5,相手の反応が予想外で混乱した。振り返りが必要。
2461,4,completed,one_on_one,評価フィードバック,2025-01-17T13:48:00,park,6,7,10,4,,9,7,,7,4,10,10,2,3,positive,2,3,ほとんど話せずに終わってしまった。次は準備を変えたい。
2462,5,completed,interview,過去の退職理由,2023-12-19T16:39:00,office,8,8,6,,10,8,6,,8,7,8,5,6,-2,negative,6,6,かなり落ち着いて話せた。準備が効いた感じがある。
2463,5,completed,family,家族との距離感,2025-05-15T20:27:00,office,5,4,4,,6,7,7,,7,3,5,2,6,-1,negative,,,
2464,25,completed,client,トラブルの謝罪,2024-11-29T15:12:00,cafe,6,5,3,,7,,,,7,6,6,0,9,-2,positive,9,10,泣かなかったが本音をあまり出せなかった。
2465,6,completed,client,値上げ交渉,2025-04-14T10:04:00,park,10,6,6,,7,7,5,,10,10,6,6,3,-1,very_negative,4,9,相手の反応が予想外で混乱した。振り返りが必要。
2466,5,completed,partner,結婚について,2024-04-08T21:15:00,coworking,7,6,4,,,6,,,9,4,7,5,2,-1,unknown,14,1,かなり落ち着いて話せた。準備が効いた感じがある。
2467,24,completed,interview,評価面談,2025-07-03T10:44:00,park,10,3,8,7,,,8,,8,7,0,8,5,-2,very_positive,1,3,相手の反応が予想外で混乱した。振り返りが必要。
2468,23,completed,interview,過去の退職理由,2024-03-19T22:01:00,park,8,3,6,,,5,,,8,8,0,5,6,-3,positive,12,6,かなりつらかったが、終わってみると少し楽になった。
2469,3,completed,family,家族との距離感,2025-08-06T09:28:00,client_site,5,6,2,,,,,,7,3,6,4,1,-2,positive,,,
2470,25,completed,one_on_one,評価フィードバック,2024-01-02T10:47:00,office,5,6,2,10,,10,,8,6,6,6,1,4,-1,positive,,,
2471,5,completed,one_on_one,人間関係の摩擦,2024-04-28T17:41:00,office,7,5,7,2,,8,7,,10,4,6,7,8,2,positive,3,7,泣かなかったが本音をあまり出せなかった。
2472,4,completed,interview,評価面談,2024-08-09T14:09:00,office,6,8,10,,10,3,9,,7,1,10,10,7,0,very_positive,6,6,かなり落ち着いて話せた。準備が効いた感じがある。
2473,28,completed,partner,結婚について,2024-06-06T10:16:00,office,6,4,5,,4,,,,8,5,9,9,0,-4,unknown,1,8,少し泣いたけど言いたいことは伝えられた。
2474,10,planned,family,家族との距離感,2026-02-09T22:10:00,coworking,3,5,2,,8,5,1,2,,,,,,,,,,
2475,4,completed,interview,評価面談,2024-10-04T15:08:00,office,3,6,9,8,,,,,4,2,7,9,4,1,negative,,,
2476,3,completed,friend,疎遠になっている理由,2025-01-19T18:15:00,cafe,4,4,4,2,,7,,,2,1,5,0,8,-1,very_negative,,,
2477,11,completed,family,親への近況報告,2024-02-25T13:42:00,home,5,8,4,8,,5,,,1,4,5,4,3,0,negative,8,0,ほとんど話せずに終わってしまった。次は準備を変えたい。
